timestamp,Active_Energy_Delivered_Received,Current_Phase_Average,Active_Power,Weather_Temperature_Celsius,Weather_Relative_Humidity,Global_Horizontal_Radiation,Diffuse_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Radiation_Global_Tilted,Radiation_Diffuse_Tilted
2021-03-01 00:00:00,543278.0,1.354000092,0.0,25.98241043,15.1210947,0.416938812,0.531960189,43.36064148,0.0,0.541581094,1.351843715
2021-03-01 00:05:00,543278.0,1.332333446,0.0,26.20991898,14.95974541,0.405481696,0.529564917,43.39852142,0.0,0.457623571,1.346605062
2021-03-01 00:10:00,543278.0,1.350000143,0.0,26.87050247,14.41697693,0.344650716,0.538500369,43.33047867,0.0,0.418910831,1.356217504
2021-03-01 00:15:00,543278.0,1.344666958,0.0,27.39310646,13.97945595,0.346728802,0.549767017,43.30856323,0.0,0.404732347,1.372379541
2021-03-01 00:20:00,543278.0,1.358000159,0.0,27.49464798,13.87255478,0.347595006,0.552324951,43.33137894,0.0,0.456098258,1.38775754
2021-03-01 00:25:00,543278.0,1.347000241,0.0,27.50778198,13.84878159,0.360868394,0.557368457,43.35411453,0.0,0.554823637,1.393248677
2021-03-01 00:30:00,543278.0,1.356666803,0.0,27.30353928,13.99844742,0.557523251,0.563639283,43.39162445,0.0,0.728820145,1.426747441
2021-03-01 00:35:00,543278.0,1.359333515,0.0,27.17076111,14.09690094,0.80085808,0.630730867,43.40387344,0.0,1.107540727,1.610749125
2021-03-01 00:40:00,543278.0,1.34400022,0.0,26.90327263,14.28682804,1.761116385,1.516927242,43.41991425,0.0,1.529839039,2.018510342
2021-03-01 00:45:00,543278.0,1.354666829,0.0,26.69327164,14.45760536,2.14588809,1.925707698,43.46642685,0.0,1.80444932,1.950840712
2021-03-01 00:50:00,543278.0,1.362666845,0.0,26.31741905,14.76589298,3.169570923,2.884328365,43.48966217,0.0,2.465046883,2.598417521
2021-03-01 00:55:00,543278.0,1.364666939,0.0,25.8372345,15.31055832,3.562903404,3.178218365,43.51141739,0.0,3.244172335,3.412806273
2021-03-01 01:00:00,543278.0,1.361333489,0.0,25.556633,16.09143257,2.928071976,2.580501556,43.51200867,0.0,3.298309803,3.432020426
2021-03-01 01:05:00,543278.0,1.360000134,0.0,25.3759079,16.39441681,2.636729479,2.3417871,43.51846313,0.0,3.332374334,3.442392826
2021-03-01 01:10:00,543278.0,1.369000077,0.0,25.15162659,16.81590652,3.0873034,2.786850929,43.51212692,0.0,3.166101456,3.384970665
2021-03-01 01:15:00,543278.0,1.372000217,0.0,24.59200096,18.11196136,3.401477814,3.048047543,43.52846146,0.0,3.064350605,3.286031246
2021-03-01 01:20:00,543278.0,1.359000206,0.0,24.34385109,18.44506645,2.695947886,2.43224287,43.51219559,0.0,2.709353209,3.013525248
2021-03-01 01:25:00,543278.0,1.37133348,0.0,24.29104614,18.41820335,2.400068283,2.01100111,43.50699615,0.0,2.743879795,2.727297544
2021-03-01 01:30:00,543278.0,1.384000182,0.0,23.80012512,19.45699692,3.019758224,2.796328783,43.49097824,0.0,2.674960375,2.792557955
2021-03-01 01:35:00,543278.0,1.377333522,0.0,23.33199501,19.53570557,2.684866905,2.451775789,43.50363541,0.0,2.121092796,2.259538412
2021-03-01 01:40:00,543278.0,1.375,0.0,23.26758194,19.4484787,2.5154562,2.247820616,43.49346161,0.0,1.627035737,1.892580748
2021-03-01 01:45:00,543278.0,1.373000145,0.0,23.0501461,19.62312126,2.127944946,1.809006095,43.47402191,0.0,1.506268501,1.811655879
2021-03-01 01:50:00,543278.0,1.373000145,0.0,23.06105042,20.54695702,2.18988204,1.855780244,43.52373886,0.0,1.962531328,2.127365351
2021-03-01 01:55:00,543278.0,1.363000154,0.0,23.24722099,19.83758354,1.797891974,1.441280603,43.52655411,0.0,1.977019429,1.997760653
2021-03-01 02:00:00,543278.0,1.379333496,0.0,23.33484459,19.55239868,1.44899416,1.196961284,43.54810333,0.0,1.823795676,1.838906169
2021-03-01 02:05:00,543278.0,1.384000063,0.0,23.35201073,19.38228798,1.21498394,0.946398973,43.59355545,0.0,1.480378389,1.678872108
2021-03-01 02:10:00,543278.0,1.373333454,0.0,23.46946144,19.24026871,0.699599981,0.550051451,43.61185837,0.0,1.365990162,1.646061301
2021-03-01 02:15:00,543278.0,1.374000192,0.0,23.51391411,19.8357029,1.136419773,0.890688837,43.6071434,0.0,1.527723551,1.717244029
2021-03-01 02:20:00,543278.0,1.37100029,0.0,23.16005707,19.81223488,1.579388142,1.232895374,43.65927887,0.0,1.934705257,2.084412575
2021-03-01 02:25:00,543278.0,1.377000093,0.0,22.93401146,20.10297203,1.718747616,1.427411795,43.69604874,0.0,2.264003754,2.307405472
2021-03-01 02:30:00,543278.0,1.378666878,0.0,22.88180542,20.24639511,1.791433573,1.494946837,43.71392059,0.0,2.429337025,2.506617785
2021-03-01 02:35:00,543278.0,1.376666784,0.0,22.72808075,20.75653267,1.844825149,1.45661509,43.64642715,0.0,2.086280584,2.302527905
2021-03-01 02:40:00,543278.0,1.380000114,0.0,22.54325867,21.63630676,2.043204784,1.671643972,43.56766891,0.0,2.321880341,2.351723194
2021-03-01 02:45:00,543278.0,1.376000047,0.0,22.5257988,22.31876755,2.139288425,1.681488156,43.57644272,0.0,2.303875685,2.342714787
2021-03-01 02:50:00,543278.0,1.37833333,0.0,22.28676605,21.67671013,1.873012304,1.556194663,43.59751892,0.0,2.295792818,2.384462118
2021-03-01 02:55:00,543278.0,1.375,0.0,22.03031921,21.37239456,1.885110736,1.536760211,43.58352661,0.0,2.359102964,2.404780388
2021-03-01 03:00:00,543278.0,1.376666784,0.0,21.88803864,21.97827911,1.954024315,1.682569504,43.60246277,0.0,2.181751013,2.286280394
2021-03-01 03:05:00,543278.0,1.386333227,0.0,21.61827469,23.43003273,1.935903549,1.595959187,43.67977142,0.0,2.172741413,2.198652029
2021-03-01 03:10:00,543278.0,1.379000187,0.0,21.37345123,24.52734375,1.705055237,1.383572698,43.72945023,0.0,2.838854551,2.180383205
2021-03-01 03:15:00,543278.0,1.382000208,0.0,21.28019714,25.13105011,1.754838109,1.420173287,43.78589249,0.0,2.657285929,2.421466112
2021-03-01 03:20:00,543278.0,1.373666763,0.0,21.13194656,26.98303986,2.0278368,1.624110699,43.85923004,0.0,2.581939936,2.481927872
2021-03-01 03:25:00,543278.0,1.380333424,0.0,20.9491272,27.1627655,2.301769018,1.904198885,43.94209671,0.0,2.628847361,2.580083609
2021-03-01 03:30:00,543278.0,1.371333599,0.0,20.97694397,25.1619091,1.434864402,0.989078045,43.91610718,0.0,2.256726265,2.256155252
2021-03-01 03:35:00,543278.0,1.376333475,0.0,21.02771187,25.00660896,1.673167944,1.327609539,43.90791702,0.0,2.097982407,2.100135803
2021-03-01 03:40:00,543278.0,1.379666805,0.0,20.77497292,25.46880341,1.779420853,1.418023586,43.84278107,0.0,2.153291702,2.054977179
2021-03-01 03:45:00,543278.0,1.381000161,0.0,20.61149597,25.46035767,1.725365281,1.385652065,43.88553619,0.0,1.926052809,1.959181428
2021-03-01 03:50:00,543278.0,1.38833344,0.0,20.71697998,24.82730484,1.355532289,0.912307441,43.88417816,0.0,1.937791944,1.810599804
2021-03-01 03:55:00,543278.0,1.38133347,0.0,20.74974632,24.61000824,1.379358768,1.054691672,43.86959457,0.0,1.730984211,1.76503408
2021-03-01 04:00:00,543278.0,1.380666733,0.0,20.61683083,25.08531952,1.94264102,1.577215552,43.8784523,0.0,1.703388691,1.792808533
2021-03-01 04:05:00,543278.0,1.373333454,0.0,20.36903954,25.40246582,1.975316644,1.563963056,43.86407089,0.0,1.826632261,1.858917952
2021-03-01 04:10:00,543278.0,1.374000192,0.0,20.14679909,25.99235725,2.241734028,1.848723531,43.91743851,0.0,2.079270601,2.129148245
2021-03-01 04:15:00,543278.0,1.372666836,0.0,19.91206741,26.73509979,2.385588646,1.978156567,43.96004486,0.0,2.146739483,2.122066021
2021-03-01 04:20:00,543278.0,1.379333496,0.0,19.76314354,27.34924126,1.925806046,1.538019657,43.94375229,0.0,2.351161718,2.34062767
2021-03-01 04:25:00,543278.0,1.377333403,0.0,19.67147255,27.76138687,2.139765739,1.672865152,43.95636749,0.0,2.202721596,2.109372139
2021-03-01 04:30:00,543278.0,1.374333501,0.0,19.64188385,28.59092903,1.810738206,1.512322545,43.92767334,0.0,2.34895277,2.290789366
2021-03-01 04:35:00,543278.0,1.36433363,0.0,19.51300812,29.18651962,2.333306551,1.900629759,43.90073776,0.0,2.30394268,2.2549119
2021-03-01 04:40:00,543278.0,1.370000124,0.0,19.23201942,29.24869728,2.090838432,1.634365797,43.85887527,0.0,2.136945963,2.129275322
2021-03-01 04:45:00,543278.0,1.380000114,0.0,19.20547485,28.71473312,1.70249331,1.335423231,43.84273529,0.0,2.072569847,2.013702631
2021-03-01 04:50:00,543278.0,1.376000166,0.0,19.2064724,28.70969582,1.448197246,1.00151217,43.88521576,0.0,1.805862665,1.872403145
2021-03-01 04:55:00,543278.0,1.380000114,0.0,19.13677788,28.5656662,1.534812808,1.183164001,43.89796829,0.0,1.675287962,1.717579126
2021-03-01 05:00:00,543278.0,1.37466681,0.0,19.21126747,28.22255516,1.212846279,0.813959539,43.9132309,0.0,1.743720889,1.690768003
2021-03-01 05:05:00,543278.0,1.378666759,0.0,19.085989,28.23343468,1.773560047,1.408812881,43.94194412,0.0,1.646992803,1.827106118
2021-03-01 05:10:00,543278.0,1.381333351,0.0,19.02597427,28.66069603,1.653906226,1.311583281,43.97896576,0.0,1.920006752,2.005077839
2021-03-01 05:15:00,543278.0,1.380666852,0.0,18.88755417,28.4398613,1.440340757,0.961488187,43.9593811,0.0,1.809177995,1.916538715
2021-03-01 05:20:00,543278.0,1.363333464,0.0,18.75734329,28.59924316,1.138760448,0.818697989,43.93969727,0.0,1.983135104,1.975280762
2021-03-01 05:25:00,543278.0,1.369333506,0.0,18.87459564,28.7392807,0.876503825,0.520765126,43.93868256,0.0,1.61429894,1.7358886
2021-03-01 05:30:00,543278.0,1.368666887,0.0,18.88522148,28.09490585,1.634789348,1.227907419,43.98125839,0.0,1.252286792,1.41142869
2021-03-01 05:35:00,543278.0,1.369333506,0.0,18.78974915,28.27818489,1.785503507,1.392377138,44.03129196,0.0,1.076119781,1.327549219
2021-03-01 05:40:00,543278.0,1.363000154,0.0,18.6726265,28.58038712,1.567697763,1.15391469,43.9950676,0.0,1.261218071,1.755712986
2021-03-01 05:45:00,543278.0,1.367000341,0.0,18.60892296,28.69373703,1.167620063,0.7825073,43.94267273,0.0,1.457637191,1.856509209
2021-03-01 05:50:00,543278.0,1.364000082,0.0,18.66188049,28.60372162,0.771085382,0.47886318,44.01664352,0.0,1.635686755,1.89909327
2021-03-01 05:55:00,543278.0,1.35733366,0.0,18.7609787,29.14723969,1.234157324,0.792452216,44.03007126,0.0,1.841549039,2.02664566
2021-03-01 06:00:00,543278.0,1.353666782,0.0,18.63415146,29.5268631,2.004318953,1.57397902,44.0222702,0.0,2.043016434,2.038574696
2021-03-01 06:05:00,543278.0,1.34066689,0.0,18.32265472,30.07842255,2.231888771,1.795321703,44.02627563,0.0,2.021140814,1.940403104
2021-03-01 06:10:00,543278.0,1.346666813,0.0,18.15087509,29.87294006,1.92850852,1.484816551,44.05562973,0.0,1.862701416,1.891132832
2021-03-01 06:15:00,543278.0,1.356666803,0.0,18.11857414,29.69228745,1.811678886,1.391340733,44.03163147,0.0,1.588955641,1.660080791
2021-03-01 06:20:00,543278.0,1.345666885,0.0,18.30441666,29.45145416,1.466976762,0.969700396,44.04600525,0.0,2.007850885,2.022097826
2021-03-01 06:25:00,543278.0,1.341333628,0.0,18.52008629,29.14401245,2.664199829,2.250857592,44.02146912,0.0,3.07450366,2.874029875
2021-03-01 06:30:00,543278.0,1.346000195,0.0,18.43351364,29.83552551,4.656846046,4.189447403,44.09400177,0.0,4.433551788,4.161071777
2021-03-01 06:35:00,543278.0,1.340666771,0.0,18.3325901,29.99368858,6.906476974,6.419740677,44.12231445,0.0,6.771741867,6.452223778
2021-03-01 06:40:00,543278.0,2.183000088,0.054333329,18.28289223,30.30223846,10.69118404,8.891801834,44.09236145,0.0,9.936922073,9.354281425
2021-03-01 06:45:00,543279.0,3.391000032,0.273199975,18.17657661,30.81798744,17.75532341,9.975575447,44.00836945,0.0,12.39970493,11.49914169
2021-03-01 06:50:00,543279.0,3.922333241,0.468633235,18.42194748,30.6335392,25.82419586,12.14663506,43.95240021,0.0,17.14962769,13.58366203
2021-03-01 06:55:00,543279.0,3.747666359,0.424233347,18.81344986,30.0479908,29.42894936,14.35864544,44.01189423,0.0,25.18935204,17.11910057
2021-03-01 07:00:00,543279.0,3.325999737,0.284900039,19.39844513,29.50225449,26.11122131,16.69412422,44.00868988,0.0,36.46600342,19.4796257
2021-03-01 07:05:00,543279.0,3.551334143,0.407833338,19.85891342,29.4595089,27.05016136,19.58996964,43.91251373,0.0,49.84111786,21.62342262
2021-03-01 07:10:00,543279.0,3.924333096,0.536633372,20.32110596,28.58727264,33.46922302,19.70771217,43.90540314,0.0,65.44293976,23.97251892
2021-03-01 07:15:00,543279.0,4.322999954,0.70116657,20.6338768,28.60940742,33.13417435,21.61557198,43.91556931,0.0,82.94161224,25.77756119
2021-03-01 07:20:00,543279.0,5.25799942,1.013466597,20.98959732,28.16281509,58.53206635,20.86071968,43.93702698,0.0,102.9172668,28.06504631
2021-03-01 07:25:00,543279.0,6.147333145,1.326366663,21.3682003,28.15459442,53.90601349,22.79721069,43.94763947,0.0,123.9945984,29.7596817
2021-03-01 07:30:00,543279.0,7.019000053,1.581933379,21.85563469,29.21306801,44.66423035,24.26824951,43.67843628,0.0,144.5684052,31.21295738
2021-03-01 07:35:00,543279.0,7.881667137,1.819700003,22.65478516,27.06893158,34.77696609,25.17828941,43.70557785,0.0,168.3287201,32.60496902
2021-03-01 07:40:00,543279.0,8.704666138,2.057733297,23.85334587,23.69670105,44.23598862,24.55485725,43.78249741,0.0,193.7833099,35.03048325
2021-03-01 07:45:00,543279.0,9.704666138,2.310766697,24.81289482,21.90390396,216.1550751,19.52902794,43.47411728,0.0,219.3113861,37.17967224
2021-03-01 07:50:00,543279.0,10.66833305,2.553666592,25.24529076,20.90414619,267.2755432,21.24108124,42.80714035,0.0,243.8536682,38.18435669
2021-03-01 07:55:00,543280.0,11.59399986,2.785099983,25.84526062,20.24762154,294.1789246,24.38476563,42.6969986,0.0,270.5048218,40.81037903
2021-03-01 08:00:00,543280.0,12.52700043,3.019800186,26.58355331,19.34901619,321.6114502,28.48146057,42.72068024,0.0,297.9120483,44.49139023
2021-03-01 08:05:00,543280.0,13.44466782,3.248633385,27.23731804,18.44713974,348.1251221,30.97469902,42.67736816,0.0,323.1109314,47.12108612
2021-03-01 08:10:00,543281.0,14.3686657,3.47660017,27.92452812,16.80939865,373.9151306,33.75231552,42.72357941,0.0,346.7426453,48.43693542
2021-03-01 08:15:00,543281.0,15.26333332,3.699199915,28.79533577,16.43984413,397.4511719,35.55424118,42.67325592,0.0,371.6075745,49.34919739
2021-03-01 08:20:00,543281.0,16.09566498,3.912233114,29.18537521,15.56258297,419.4331665,37.76940536,42.83623505,0.0,394.9757385,51.61380005
2021-03-01 08:25:00,543282.0,16.95899963,4.124233246,29.8118763,14.71153355,440.7626953,39.8656044,42.89151001,0.0,416.7666321,53.32971191
2021-03-01 08:30:00,543282.0,17.78366852,4.331366539,30.34225464,13.89456463,462.3192749,41.11096573,42.78524017,0.0,441.8621521,54.96997452
2021-03-01 08:35:00,543282.0,18.58766556,4.532133579,30.66920853,13.69855595,485.58255,44.15910339,42.72608185,0.0,470.5942688,56.36221695
2021-03-01 08:40:00,543283.0,19.40866852,4.737133503,31.08236694,13.32672215,508.0879517,45.89865875,42.78266525,0.0,497.4164124,59.00189209
2021-03-01 08:45:00,543283.0,20.19999886,4.935166359,30.98585701,12.45683098,531.3328247,47.44897461,42.7352562,0.0,521.0986938,60.98908234
2021-03-01 08:50:00,543284.0,21.02000046,5.140499592,31.4407196,11.82399654,555.107605,50.03793716,42.75557709,0.0,546.7468872,64.29698944
2021-03-01 08:55:00,543284.0,21.75166702,5.323599815,31.69321823,11.65212345,576.5385132,51.02036285,42.83355713,0.0,570.77948,66.27283478
2021-03-01 09:00:00,543284.0,22.43400002,5.495299816,31.71836853,11.75817966,598.5666504,52.60589218,42.7382431,0.0,592.9901123,67.27498627
2021-03-01 09:05:00,543285.0,23.1293335,5.672133446,31.97893715,11.6341362,620.3936768,54.66165161,42.65761948,0.0,614.3966064,66.91567993
2021-03-01 09:10:00,543285.0,23.79999924,5.837532997,31.91211891,11.98171043,639.5889893,56.50338364,42.63525772,0.0,637.4411621,70.48405457
2021-03-01 09:15:00,543286.0,24.41799927,5.998833656,32.39046478,11.413167,658.4155273,56.31816101,42.44239807,0.0,657.5351563,70.21420288
2021-03-01 09:20:00,543286.0,25.21700096,6.197667122,32.4233551,10.97986603,679.401123,60.13546753,42.44140625,0.0,679.1330566,73.92990112
2021-03-01 09:25:00,543287.0,25.84833145,6.377566814,32.64056396,10.91891479,696.6465454,61.29971695,42.35566711,0.0,700.1442261,76.68582916
2021-03-01 09:30:00,543288.0,26.36933517,6.508699894,32.51747513,10.91248512,713.9286499,67.67726135,42.32878113,0.0,717.4594727,79.57444
2021-03-01 09:35:00,543288.0,26.93399811,6.650333405,32.39767838,10.98308372,733.4630737,70.17049408,42.37347794,0.0,730.7824097,79.66399384
2021-03-01 09:40:00,543288.0,27.6629982,6.834233761,32.88246536,10.89364529,755.8422241,71.9437561,42.32070541,0.0,752.2133179,82.52559662
2021-03-01 09:45:00,543289.0,27.85466385,6.895766258,33.17823792,10.71156311,772.4478149,77.17990112,42.32299423,0.0,766.6671753,84.1886673
2021-03-01 09:50:00,543290.0,28.59266472,7.08416748,33.16223907,10.66867447,806.3989258,89.05603027,42.25128174,0.0,789.0510864,85.62717438
2021-03-01 09:55:00,543290.0,29.07400131,7.205566883,33.24593735,10.63890457,822.737915,82.84496307,42.24481583,0.0,810.6443481,88.50298309
2021-03-01 10:00:00,543291.0,29.63033295,7.345700264,33.13967896,10.6412611,843.4824829,84.74090576,42.32013702,0.0,831.9737549,91.31666565
2021-03-01 10:05:00,543292.0,30.04866791,7.448298931,33.51338196,10.59298706,856.4927979,82.11153412,42.33297348,0.0,851.8156128,93.47379303
2021-03-01 10:10:00,543292.0,30.44466972,7.546333313,33.8900795,10.41438484,869.711853,78.76541138,42.25635147,0.0,870.0083618,94.7767868
2021-03-01 10:15:00,543293.0,30.92733383,7.668233871,34.05212402,10.16740799,887.5674438,81.58854675,42.04374695,0.0,886.5061035,94.04649353
2021-03-01 10:20:00,543294.0,31.47467041,7.808932781,33.71429825,10.31540203,904.5322266,85.05690002,41.98064423,0.0,901.2208252,92.00306702
2021-03-01 10:25:00,543294.0,31.78666306,7.886666775,34.25428772,10.06540298,914.3532715,78.33545685,42.021698,0.0,914.1121216,88.97902679
2021-03-01 10:30:00,543294.0,32.32400513,8.020633698,34.18200684,9.984230042,934.324646,82.9010849,41.95398331,0.0,928.0247803,88.89824677
2021-03-01 10:35:00,543296.0,32.55266571,8.076901436,34.12641525,9.97621727,945.2285767,81.41735077,41.99742126,0.0,938.5076904,88.13394165
2021-03-01 10:40:00,543296.0,32.92166901,8.169898987,34.74320221,9.792771339,958.954895,80.62484741,41.94015884,0.0,952.4315796,89.80856323
2021-03-01 10:45:00,543296.0,33.76233673,8.380233765,35.11349106,9.691725731,970.8513184,79.02310944,41.6661377,0.0,966.4454956,90.29647827
2021-03-01 10:50:00,543298.0,35.02133179,8.704433441,35.01945496,9.492222786,986.3669434,83.54708099,40.89907074,0.0,981.5664063,92.22380829
2021-03-01 10:55:00,543298.0,34.85366058,8.657899857,35.06828308,9.619158745,995.75177,81.17987823,41.25636292,0.0,996.7091675,94.45053101
2021-03-01 11:00:00,543299.0,34.97000122,8.687999725,35.26147461,9.483568192,1007.4552,82.15579987,41.87096405,0.0,1014.931274,100.2858658
2021-03-01 11:05:00,543300.0,35.20833588,8.74450016,35.09624481,9.486205101,1024.89563,87.23265076,41.98875427,0.0,1030.679077,103.592041
2021-03-01 11:10:00,543300.0,35.25566483,8.755701065,35.16680145,9.516876221,1035.50354,84.26461029,42.06157684,0.0,1040.204102,100.9199448
2021-03-01 11:15:00,543302.0,35.29265976,8.764266968,35.36018753,9.371833801,1048.027466,84.8645401,42.09492111,0.0,1050.135376,99.89984131
2021-03-01 11:20:00,543302.0,35.41666412,8.799066544,35.63523483,9.4662323,1059.981689,85.7253418,42.00986099,0.0,1061.39856,99.6978302
2021-03-01 11:25:00,543303.0,35.58000183,8.840065956,35.59109497,9.388202667,1078.655151,94.09029388,42.06420135,0.0,1072.437622,100.2565613
2021-03-01 11:30:00,543304.0,35.53133392,8.822900772,35.81862259,9.327447891,1086.150513,94.86692047,42.12888336,0.0,1080.246216,97.73329163
2021-03-01 11:35:00,543304.0,35.61766052,8.84783268,35.74171829,9.364020348,1098.529297,100.6262054,42.11942673,0.0,1091.373901,98.55905914
2021-03-01 11:40:00,543305.0,35.54733276,8.831100464,35.88129425,9.286642075,1104.602783,98.20240784,42.08858109,0.0,1101.972168,99.64781189
2021-03-01 11:45:00,543306.0,35.76832581,8.884500504,36.01092911,9.235333443,1109.211182,96.30450439,42.05234909,0.0,1116.572266,99.99291992
2021-03-01 11:50:00,543306.0,35.93333435,8.927433014,36.23134995,9.292879105,1121.285156,101.0779953,42.11138535,0.0,1139.88562,103.1561432
2021-03-01 11:55:00,543307.0,35.97200012,8.935767174,36.34420776,9.30083847,1126.902344,98.45523071,42.06898117,0.0,855.8342290009973,167.7192803554178
2021-03-01 12:00:00,543308.0,36.23632813,9.000299454,36.01363373,9.410245895,1138.625122,103.8658371,42.03105927,0.0,1158.597534,97.57335663
2021-03-01 12:05:00,543309.0,36.16132355,8.981300354,36.91330719,9.185063362,1132.545776,91.10378265,41.96148682,0.0,1162.926147,94.06056976
2021-03-01 12:10:00,543309.0,36.12700272,8.977033615,36.66346741,9.190709114,1142.911377,97.28881836,41.91448212,0.0,1168.931152,94.16243744
2021-03-01 12:15:00,543310.0,36.09433365,8.968067169,36.83856964,9.159065247,1145.877808,97.3449173,41.99594498,0.0,1172.900024,93.31567383
2021-03-01 12:20:00,543311.0,35.99900055,8.939800262,36.76842117,9.335492134,1146.543457,96.41904449,42.1100502,0.0,1175.395752,92.26265717
2021-03-01 12:25:00,543312.0,35.96766663,8.934000015,37.47354889,8.944224358,1151.543945,97.26579285,42.06116486,0.0,1181.287109,95.18289185
2021-03-01 12:30:00,543312.0,35.76999283,8.881799698,36.93077469,9.09376812,1150.76709,94.8313446,41.99048996,0.0,1182.498535,92.8661499
2021-03-01 12:35:00,543313.0,35.65766907,8.850766182,37.08320999,9.153855324,1153.647217,95.68793488,41.92996216,0.0,1183.765503,91.74275208
2021-03-01 12:40:00,543314.0,35.66200256,8.852301598,37.31137466,9.081792831,1150.16748,92.65644073,41.90081406,0.0,1184.971924,91.35762787
2021-03-01 12:45:00,543315.0,35.36299896,8.776065826,37.4581337,8.999283791,1149.418579,92.11013031,41.83634949,0.0,1181.971313,87.57190704
2021-03-01 12:50:00,543315.0,35.37633133,8.762332916,37.36513138,9.019345284,1152.37085,96.35714722,41.86899948,0.0,1180.44043,85.98181152
2021-03-01 12:55:00,543316.0,35.05133057,8.701200485,37.39806747,9.01154232,1145.149292,90.81797028,41.87490463,0.0,1177.775146,84.13259888
2021-03-01 13:00:00,543317.0,35.16266251,8.740499496,37.75417709,8.836042404,1144.77417,93.05714417,41.90856934,0.0,1180.295776,89.38922882
2021-03-01 13:05:00,543318.0,35.34532928,8.792100906,37.91247559,8.809109688,1144.628418,95.3030777,41.90568924,0.0,1178.876831,91.51997375
2021-03-01 13:10:00,543318.0,35.06833649,8.71843338,37.82711792,8.780958176,1138.009521,91.70089722,41.84162903,0.0,1173.133179,91.12415314
2021-03-01 13:15:00,543319.0,34.9509964,8.686901093,37.70953369,8.843395233,1134.454712,94.62488556,41.82533646,0.0,1166.223022,90.99268341
2021-03-01 13:20:00,543320.0,34.74999237,8.636666298,37.71954727,8.847047806,1125.437378,93.40222168,41.83886337,0.0,1158.757202,93.16181183
2021-03-01 13:25:00,543320.0,34.6740036,8.616701126,38.14916611,8.694695473,1117.46582,90.29327393,41.85111237,0.0,1153.002808,95.45477295
2021-03-01 13:30:00,543321.0,34.65167236,8.608867645,37.95983887,8.755083084,1118.02417,96.28219604,41.85980606,0.0,1135.995117,99.56960297
2021-03-01 13:35:00,543322.0,34.23199463,8.504599571,38.39377594,8.564319611,1105.669678,89.39874268,41.78051758,0.0,1121.551636,100.7808609
2021-03-01 13:40:00,543322.0,33.73500824,8.389665604,37.87511444,8.727237701,1097.70166,87.63935089,41.76373672,0.0,1109.639038,98.85431671
2021-03-01 13:45:00,543324.0,33.38867188,8.303165436,38.82300186,8.506047249,1086.4646,80.94764709,41.82023621,0.0,1101.109985,97.24292755
2021-03-01 13:50:00,543324.0,33.02099991,8.208566666,38.8621521,8.400530815,1082.273438,84.20503235,41.70926285,0.0,1097.315063,99.69656372
2021-03-01 13:55:00,543324.0,33.00033569,8.200965881,38.46141052,8.531461716,1080.103638,93.21083832,41.78668594,0.0,1092.756958,102.4167938
2021-03-01 14:00:00,543326.0,32.8216629,8.15703392,38.34169388,8.670870781,1070.348633,91.95476532,41.8743515,0.0,1084.591064,102.4832153
2021-03-01 14:05:00,543326.0,32.45200348,8.062799454,39.07378769,8.402871132,1054.341553,83.30404663,41.78342056,0.0,1074.616455,101.4898605
2021-03-01 14:10:00,543326.0,32.08366776,7.968632698,38.79175568,8.538024902,1044.334473,84.85978699,41.79317856,0.0,1062.660156,100.4699554
2021-03-01 14:15:00,543328.0,31.83333588,7.908400059,38.56467819,8.602918625,1040.100952,92.81783295,41.60324478,0.0,1048.592041,102.0376511
2021-03-01 14:20:00,543328.0,31.37033081,7.79193306,38.63892746,8.562156677,1023.077637,85.46639252,41.70212555,0.0,1035.919556,102.8713455
2021-03-01 14:25:00,543328.0,31.17032623,7.738166809,38.45044708,8.655592918,1016.066406,90.40750885,41.77896118,0.0,1023.003601,100.4645233
2021-03-01 14:30:00,543330.0,30.64199829,7.601266861,38.50128174,8.635128021,999.3248291,86.5954895,41.8126297,0.0,1008.061035,96.4145813
2021-03-01 14:35:00,543330.0,29.97533226,7.432600021,38.84326935,8.521989822,982.727356,83.86872101,41.75067902,0.0,992.2810669,92.66301727
2021-03-01 14:40:00,543330.0,29.8109951,7.394533634,38.95998001,8.414055824,978.8909912,94.9437027,41.76944733,0.0,981.4476318,93.02727509
2021-03-01 14:45:00,543331.0,29.45900345,7.304600239,38.52987671,8.565171242,967.7058105,100.9015503,41.89782333,0.0,968.098938,91.44029236
2021-03-01 14:50:00,543332.0,28.79066467,7.135399818,38.49425507,8.632146835,946.6542358,95.39822388,42.00901031,0.0,953.6673584,88.07889557
2021-03-01 14:55:00,543332.0,28.21767426,6.98703289,38.71794891,8.47390461,936.418335,92.36814117,41.94632339,0.0,945.9121094,86.80740356
2021-03-01 15:00:00,543333.0,27.86466599,6.897699356,38.44544601,8.591039658,928.8557129,100.0631943,42.07227707,0.0,937.5401611,90.13677979
2021-03-01 15:05:00,543333.0,27.38766289,6.782732964,38.24193573,8.650133133,911.3652344,95.42608643,42.0912323,0.0,924.0913696,91.67510986
2021-03-01 15:10:00,543334.0,26.81600189,6.637666225,38.21147537,8.685192108,893.6610718,90.78742981,42.06718826,0.0,907.9170532,90.36953735
2021-03-01 15:15:00,543335.0,26.41966629,6.534867287,38.58527374,8.548954964,881.012085,93.02941895,42.09391785,0.0,895.1981201,92.33598328
