AP,TP,RH,GHI,DHI
0,29.40721703,43.35349274,1.567497134,1.437988162
0,29.36912155,43.5499115,1.387181759,1.064759612
0,29.30423737,43.67934036,1.50801909,1.286100268
0,29.27522278,43.66313171,1.21517849,0.968147099
0,29.36126137,43.39891052,0.819780171,0.630063176
0,29.44527054,43.05099487,0.836726785,0.689442277
0,29.42999649,43.07271576,1.166970968,0.871557295
0,29.40008736,43.21191025,1.194350719,0.972219944
0,29.27774048,43.75426102,1.128772736,1.010253191
0,28.9569931,45.0549202,1.152547598,0.895857632
0,28.93137741,45.20054245,1.424473286,1.250041604
0,28.90268898,45.31793976,1.436611056,1.337944388
0,28.7465477,46.22147369,1.843554735,1.652010202
0,28.57336617,46.69139862,1.601560593,1.425997257
0,28.45142555,47.80012131,1.511975408,1.350646377
0,28.29237556,48.48665619,1.416583657,1.255731821
0,28.24757004,48.11764145,1.029025674,0.688625693
0,28.27245522,48.60092926,1.112174153,0.8537395
0,28.21237183,49.00050354,0.981575787,0.710097253
0,28.22208786,48.6844902,0.890841067,0.647900939
0,28.2271843,48.76324081,0.851734698,0.709177136
0,28.18040848,49.60157394,1.277914047,0.91116643
0,28.13320732,49.71128082,0.975002468,0.712166667
0,28.07829666,49.68750381,1.008683205,0.803705275
0,28.08372307,49.68983459,0.991893828,0.709025204
0,28.0687561,49.65085602,0.988777876,0.796823025
0,28.02893448,50.17126083,1.073688984,0.893517554
0,27.96452904,50.92484665,1.14561069,0.847960114
0,27.87608528,51.63521194,1.354448557,1.080230832
0,27.87194633,51.22459793,0.95644474,0.725380182
0,27.92279053,51.28962326,0.83151722,0.65905869
0,27.93429947,50.64374542,0.779224277,0.592221797
0,27.87855148,50.58059311,0.845546484,0.683500409
0,27.82707214,50.43047714,0.772693694,0.611938894
0,27.85493469,50.94603348,0.993885577,0.712077558
0,27.89928055,50.69113541,0.878531337,0.670878589
0,28.17336655,48.81086731,0.497993499,0.594456434
0,28.37848282,47.34296799,0.432849705,0.598848462
0,28.61046982,45.65824509,0.392002434,0.602181315
0,28.84941292,44.53717422,0.361219227,0.605893433
0,28.8629303,44.92875671,0.561483622,0.602788866
0,28.6724968,45.99993134,0.832849979,0.663900614
0,28.56801796,46.04761124,0.996638,0.758112669
0,28.66772842,45.55780029,0.742035747,0.611975849
0,28.74065971,44.7762413,0.735233426,0.631136179
0,28.78593636,44.27359009,0.688858092,0.639358759
0,28.7512207,44.10444641,0.899040401,0.787152529
0,28.77262878,43.45958328,0.887316585,0.704938889
0,28.84535789,42.83864212,0.748244405,0.640496314
0,28.85079575,42.60242081,0.901915491,0.678639293
0,28.82353973,42.75166321,0.968143046,0.727080524
0,28.81981087,42.72135925,0.839681447,0.654322028
0,28.81509399,42.74066925,0.903775096,0.721894085
0,28.68949509,43.36309052,1.3998034,1.158295393
0,28.49829483,43.82959747,1.770378351,1.578563809
0,28.59957504,43.4802742,0.912416458,0.716297686
0,28.609869,43.64564514,0.75418824,0.621749699
0,28.54633141,43.9357338,0.76506567,0.623649359
0,28.46291542,44.68846893,1.00023365,0.7963624
0,28.30947685,45.29868317,1.238245368,0.907173455
0,28.2471962,45.55315781,1.188376546,0.873906195
0,28.29240799,45.34832764,0.920837402,0.733629584
0,28.26633453,45.66159058,0.980680406,0.793275893
0,28.18929672,46.03532791,1.154335618,0.87221694
0,28.11505318,46.03398132,1.230952501,0.99105072
0,28.03200722,46.59626007,1.459890485,1.208855152
0,27.95889473,46.55880356,1.281716585,0.990730226
0,27.9210968,47.18462372,1.388576031,1.126785755
0,27.83580017,47.46343613,1.517827034,1.183102489
0,27.74990463,48.09500504,1.354533792,1.01014924
0,27.617939,48.61179352,1.434881449,1.144592762
0,27.55498695,49.00636673,1.380843163,1.214035273
0,27.616642,49.31897354,0.91217947,0.728143036
0,27.66580391,49.16817856,0.968331218,0.738463581
0,27.76557732,48.88339233,0.833031297,0.65693754
0,27.81487274,48.62987137,0.690894246,0.579320073
0,27.97436333,47.96284485,0.571746767,0.581213713
0,27.9680481,48.06358719,0.850848496,0.628786623
0,27.91399002,48.02404404,0.833081782,0.605836332
0,27.89937592,48.27901459,0.919219673,0.602824569
0,28.00571442,47.05841064,0.676836431,0.609150708
0,27.93304253,47.89477921,1.185963154,0.886938512
0,27.81814194,47.81834412,1.114653468,0.933126569
0,27.96856499,46.94633865,0.700204849,0.591209292
0,28.15754318,46.10210037,0.562584877,0.58837074
0,28.18404961,46.41040421,0.770131707,0.665225685
0,28.01195526,47.37675476,1.409442067,1.144396544
0,27.82541275,48.30813599,1.593985677,1.345174789
0,27.6990242,48.23951721,1.37926209,1.240307689
0,27.87705612,47.41817474,0.773056984,0.580189705
0,27.89280128,47.66721725,0.841416836,0.594843805
0,27.77891541,48.31967163,1.068647027,0.768187881
0,27.74289703,48.41880035,0.974912882,0.71023798
0,27.64943695,49.15377426,1.191517115,0.952712536
0,27.57933235,48.92663574,1.098701715,0.874369264
0,27.63188553,48.62168121,0.926690996,0.718085051
0,27.70492935,48.41168976,0.752638459,0.600213647
0,27.7027607,48.8139267,0.920183659,0.668850958
0,27.57279205,49.44044495,1.096005678,0.830194294
0,27.49007607,49.89308929,1.262112617,1.067317724
0,27.29243469,50.36088943,1.470867991,1.252779245
0,27.31074715,49.76528168,0.853551567,0.699882865
0,27.36114883,49.39002228,1.016201019,0.77450788
0,27.38027,48.91389084,0.878361464,0.642638743
0,27.47031784,48.07248688,0.72237587,0.577686906
0,27.5587616,47.63537598,0.648221374,0.595461428
0,27.5947113,47.401577,0.672209978,0.574893594
0,27.52328873,47.71959305,0.837869644,0.617894173
0,27.4585762,48.21420288,1.048638225,0.705916762
0,27.38914871,48.7430191,1.207702637,0.756913841
0,27.27207947,49.51748657,1.574105144,1.379679203
0,27.17129135,50.16479111,1.630415797,1.36999619
0,26.7898941,50.900177,2.437812567,2.181225777
0,25.65638733,55.4888649,5.213019371,4.824715614
0,25.16048622,58.19842529,4.738018036,4.365820408
0,24.91882706,60.11512375,4.103618622,3.778926134
0,24.75382042,61.29823685,3.218156576,2.942205191
0,24.61196136,62.08808517,2.636001348,2.413285017
0,24.49139786,62.78600311,2.147371292,1.787256122
0,24.39479828,63.4449234,1.978429556,1.786339641
0,24.32091141,63.94189072,1.892564178,1.56547904
0,24.2626915,63.98542023,1.823553085,1.548641205
0,24.22600174,63.84772873,1.453384399,1.200567007
0,24.17187691,64.15918732,1.65373683,1.306775451
0,24.07272148,64.82850647,1.58742702,1.422537565
0,23.99043846,65.51526642,1.857745886,1.597172141
0,23.9126606,66.15019226,1.656399488,1.302540421
0,23.84568024,66.74695587,1.54576087,1.249407768
0,23.79294586,67.27539063,1.492652655,1.228710651
0,23.74528885,67.64639282,1.366786361,0.961821795
0,23.70577431,67.998703,1.60340786,1.323235273
0,23.6729908,68.55775452,1.439910054,1.202292919
0,23.62231636,68.85726166,1.559428215,1.334596992
0,23.57038879,69.29909515,1.567821145,1.27799058
0,23.55264473,69.57914734,1.758919835,1.405047774
0,23.53938103,69.75738525,2.261873484,1.957960248
0,23.54389763,69.87522125,4.568030834,4.172674179
0,23.55130196,69.98091888,7.511222839,7.033774376
0,23.61042976,69.97745514,8.182636261,7.668084145
6.67E-05,23.67518806,69.94070435,9.559577942,9.096356392
0.000133333,23.70456314,69.91417694,12.1527977,11.72519302
0.037733328,23.71386528,70.02223969,14.51176167,14.01673985
0.056433324,23.73921394,70.11447906,16.46626663,16.02532387
0.072866671,23.76251984,70.0226593,19.07856178,18.64190292
0.092333332,23.80680275,69.90447235,23.38496208,22.69080353
0.107366629,23.88892555,69.52703094,27.4707737,26.97031784
0.095399983,23.99973679,68.81777191,26.82021332,25.17422104
0.077333339,24.08235931,68.37843323,22.33413315,20.98171997
0.097699977,24.15615463,67.89144135,23.98880005,22.07842255
0.082599998,24.19033813,67.67673492,20.09807205,19.41800308
0.168199986,24.21183586,67.82614899,32.85163498,31.99645424
0.272933364,24.10806656,69.51087189,51.23385239,49.52061081
0.268533379,23.80600548,71.47261047,53.06181717,52.05160522
0.228333294,23.61639023,72.58230591,45.71558762,45.09751892
0.175733358,23.44959259,74.61703491,37.33700562,36.68234634
0.165000036,23.17482567,76.88795471,34.26340866,33.33467102
0.288333297,22.9141407,78.79608154,49.11336517,47.76689911
0.436999947,22.80384064,80.16668701,72.09461975,71.03158569
0.524466693,22.84593964,78.93843079,86.82389832,85.70215607
0.601366699,22.99102974,79.16082764,98.63829041,96.48812866
0.746233404,23.16824341,79.02954102,121.0624619,118.7521362
0.637233317,23.27939606,77.23355865,109.4867554,108.0835495
0.580433249,23.30846024,76.62685394,97.67372131,93.30872345
0.662899971,23.32023048,76.68265533,109.4667969,106.081192
0.747433305,23.3184166,76.22221375,122.6347809,121.6242218
0.789033413,23.33950806,76.70484924,127.6762314,126.9877777
0.964266658,23.39456558,76.21951294,151.7397461,147.8234406
1.159000039,23.33165932,76.02450562,183.3483582,178.1008301
1.373333335,23.47114372,75.86251831,224.4952393,210.6324158
1.513533235,23.64346123,75.48756409,252.4927368,240.4306335
1.682800055,23.93724442,74.46591187,284.1008301,279.0397644
2.070533276,24.07979965,73.13143921,359.0720825,330.1629028
2.300333261,24.26467705,72.31019592,400.3069763,347.3950195
2.190399885,24.54994011,71.36886597,382.2168579,360.007843
2.395400047,24.76597786,70.08982086,424.3164673,368.1917725
2.368166924,25.03147316,70.14494324,415.6516724,373.8143311
2.810599804,25.11964798,68.28768921,488.0089111,361.8675537
1.668933272,25.18155479,68.08816528,304.9542236,293.9613037
1.319700003,25.01659584,67.42515564,252.6389465,244.0809784
0.848800063,24.91264915,68.29100037,169.5783234,166.6811523
0.534733355,24.53730202,68.3844986,109.9494019,107.6128464
0.356066674,24.16985321,69.85629272,75.43213654,75.037323
0.354466677,23.97192192,71.55017853,70.85330963,69.50306702
0.472666651,23.90938759,72.26777649,79.67514038,77.55335236
0.676466703,24.03378487,72.42520905,98.01088715,93.93173981
0.954333305,24.11141586,71.62411499,136.0778656,131.631485
1.309033275,24.2251873,72.12405396,189.9278717,185.230545
1.285633206,24.16864777,72.86510468,195.6461182,189.6368713
1.026299953,23.87343979,75.55976105,164.5980682,160.4918823
0.93233341,23.71765327,76.76685333,142.8734436,138.337204
0.992266655,23.55231476,77.2827301,152.2993622,147.3647308
1.186066747,23.50737381,77.40976715,186.4216919,177.0832367
1.076533198,23.41330719,77.7918396,161.5444794,149.4124603
0.677999854,23.37779236,79.60397339,115.8455353,113.7227325
1.142066717,23.48279953,80.60436249,179.7013855,174.5490265
1.527800083,23.61149216,79.26767731,229.7204285,222.1861572
1.486333132,23.56748009,79.07698059,234.2305298,227.1389618
1.616699934,23.49851227,79.31013489,259.4460754,252.5810547
1.39776659,23.5133419,79.73117065,226.0425568,218.3349304
1.315600157,23.43817902,80.54425812,208.9549561,200.1130066
1.130100131,23.52516937,80.76472473,181.014328,177.6115417
1.230233312,23.3654995,76.92484283,194.277359,189.3567352
1.028400064,23.40790558,77.45765686,165.0145111,161.4294586
0.557533443,23.44479179,76.53707886,92.22512054,90.37137604
0.555066705,23.49162292,76.43063354,84.02594757,82.27440643
0.47906667,23.43482971,78.57781219,77.94254303,76.58006287
0.178200021,23.11141968,81.67593384,36.72803497,36.12569427
0.150466695,22.72584915,83.80955505,32.49050903,31.84155655
0.195266664,22.25444031,85.80014038,39.26366043,38.8621254
0.406100005,21.96791458,87.99685669,63.22303391,62.61380386
0.550866783,21.93816757,89.01239014,82.47763824,81.31668091
0.676466703,21.90282059,89.10923767,98.26921844,96.25122833
0.786866665,21.95900726,89.52432251,115.4365692,113.7609253
0.729466558,21.99297714,89.09973907,117.4906235,116.0229645
0.90866673,21.95700264,88.42276001,138.9733124,137.1378479
1.35683322,22.0267849,88.78649139,202.6187134,199.9007111
1.573966742,22.17324066,89.12773132,243.9846191,239.7129822
1.72179997,22.35990715,88.74839783,273.1231689,267.1849976
2.170433521,22.37848854,87.26928711,351.5400391,341.768158
2.864266634,22.4185524,83.55323029,487.1473389,470.2576904
3.686300516,22.60598946,81.57914734,649.802063,575.842041
4.108433247,22.99797058,80.89966583,778.4165039,640.2435303
2.08793354,23.22674942,78.40232086,422.1013489,408.2030029
1.478333235,22.92278862,80.33636475,282.6144714,274.5727844
1.672400117,22.91439247,81.26989746,292.7399902,283.8347778
1.617666841,22.88270187,79.64486694,283.011261,277.2728271
1.974799991,23.01560974,79.39496613,334.4824829,315.7955933
1.754033446,23.23128891,78.40917969,297.8914795,292.1869507
1.969200134,23.18808365,77.17363739,338.5518494,330.6719971
2.284066439,23.3454361,76.0959549,393.597229,380.1741333
2.307333469,23.33764267,75.06693268,410.7654114,405.2858582
2.62749958,23.46151161,73.2766037,456.8278198,441.7625122
3.231800079,23.70553398,74.3351593,563.5030518,503.6654358
3.13380003,23.83028412,72.04576874,558.0308228,500.9893188
2.389100313,23.85558701,71.74643707,431.8877258,413.4204102
1.939966559,24.04115486,69.51229095,349.0189209,335.1766968
1.901600242,24.02370644,70.14505005,338.4676819,328.8422241
2.44386673,24.05467987,68.66222382,422.2250977,368.4847412
2.547399998,23.97047234,67.63597107,451.7727051,409.5636597
2.54433322,24.1883297,68.62100983,451.768219,430.8375854
2.34920001,24.25579071,66.62619019,412.6977234,408.0275269
2.028166771,24.39018822,66.5294342,353.0094604,351.5486145
1.899400115,24.24987602,66.37889099,331.2756958,326.3471375
2.039633512,24.37842178,67.5425415,356.5395508,349.3596497
2.442666769,24.44304466,66.4810257,430.1627808,415.942688
2.671066761,24.58472252,67.16117859,472.9320679,444.0623474
2.29883337,24.63170815,66.61068726,420.8798218,403.5201721
1.812466502,24.58022308,67.02809143,337.0799561,330.24646
1.53913331,24.44005585,67.81794739,279.8893127,277.8864136
1.39046669,24.39033318,68.85688019,247.1370697,243.9832153
1.446033239,24.46162415,68.67247009,252.9534454,247.2608643
1.431266785,24.41641808,68.72480774,256.871582,251.4343414
1.432666659,24.45524979,69.15220642,262.6398315,250.4598083
1.204033494,24.48331642,68.7647934,226.7327576,218.0478973
0.898800015,24.3952179,69.01589203,173.065567,166.2755127
0.711333334,24.20202065,69.13870239,138.1322937,135.3135376
0.768066704,24.1595993,69.8664856,138.9108734,138.0206146
0.932466507,24.20475769,70.34529114,159.6262207,152.2447662
0.999433339,24.20716476,69.6546402,173.1833649,170.0644073
1.018133283,24.28637695,70.7533493,184.1352081,179.6821289
0.886666596,24.2209816,70.41184998,164.6986084,161.6478882
0.732600033,24.16374969,71.43959045,138.947403,137.6731262
0.604799986,24.05104637,71.30463409,115.1227722,114.1218109
0.530000031,23.94876671,71.46393585,95.86743164,94.63088989
0.527966559,23.96043587,71.36817169,92.6039505,90.79901886
0.479699969,23.98931885,70.69783783,85.44950867,83.95658112
0.406499982,24.05430603,71.49289703,75.03769684,73.87538147
0.329100013,24.02860069,70.80330658,63.79911423,61.88654327
0.240499988,23.99584198,70.63565826,50.51848221,49.86366272
0.150866687,23.9987545,70.95063782,35.60996628,35.01155853
0.097833313,23.92894173,70.73756409,26.76937103,26.52293587
0.099033311,23.89872742,71.13703156,27.58701515,27.41253281
0.0854,23.89743805,71.0503006,25.66310883,25.34504128
0.067233332,23.86563492,71.22742462,21.16680908,20.80617905
0.060666654,23.84122086,71.5189743,18.57352638,18.23026276
0.05866665,23.81567383,71.3200531,17.2468605,16.85216141
0.04296666,23.82933044,71.93429565,14.26401997,13.76046467
0.029366659,23.85706902,72.855896,12.01078033,11.70846176
0.027466659,23.77649307,72.87822723,15.14317226,14.48260784
0.011366666,23.638937,74.30779266,11.84297657,11.47694397
0.020633331,23.5669651,75.46297455,12.99272442,12.66902256
0.011533333,23.5728569,76.20355225,8.521252632,8.054383278
0.0002,23.56951904,76.24661255,4.214191437,3.888347864
0,23.52332878,77.04947662,2.087965965,1.656345606
0,23.2744236,80.67934418,3.263139486,2.909771919
0,22.80209732,84.2671051,3.063508987,2.695087671
0,22.47023964,84.66390991,3.343431473,2.937813997
0,22.1934948,84.65242004,3.350169182,2.910366297
0,22.0519104,84.82514191,2.625133991,2.297017336
0,22.05235481,84.91553497,1.834086657,1.410719633
0,22.03317261,84.50357819,1.254610419,0.881947875
0,22.07407761,84.30047607,1.00858748,0.633197606
0,22.08864975,83.19226837,0.897394121,0.589689434
0,22.0963726,81.84939575,1.061456323,0.72470814
0,22.14813614,81.99485016,0.993232548,0.635906935
0,22.16975975,82.57832336,1.249605775,0.910064816
0,22.08345604,82.16556549,1.843136787,1.560011506
0,21.93431854,82.70758057,2.284755945,1.871228933
0,21.76683044,83.79931641,2.069447279,1.710232496
0,21.63112068,84.58123016,1.82783103,1.514371395
0,21.56809616,85.53288269,1.62285006,1.253190041
0,21.52638245,86.32849121,1.426890135,1.068910956
0,21.50350571,87.11517334,1.269702673,1.017601848
0,21.44249916,87.5320816,1.105425119,0.78099674
0,21.41261864,87.9901886,1.032792211,0.726978898
0,21.40186119,88.29722595,1.127571225,0.822551727
0,21.38596153,88.54489899,1.101136208,0.698547781
0,21.410923,89.13270569,1.00776124,0.559268653
0,21.40703201,89.77809143,1.038232327,0.616437614
0,21.33413124,89.68909454,1.265045166,0.857250035
0,21.26411819,89.36253357,1.574470043,1.238829732
0,21.0201664,87.45993042,2.514875174,2.134456873
0,20.81383514,87.0611496,2.307923317,1.876250267
0,20.72706223,87.28578949,1.89809227,1.549062729
0,20.73072433,87.79103088,1.574918628,1.197513938
0,20.71109772,87.55354309,1.355871439,0.920476198
0,20.75534821,88.21339417,1.150914907,0.754397273
0,20.77904129,88.50482941,1.111100197,0.700384617
0,20.72481918,87.85086823,1.138592482,0.688897014
0,20.72982788,87.69856262,1.249541521,0.887716949
0,20.74276733,87.70069122,1.19908154,0.79643321
0,20.7311554,87.42485809,1.222042561,0.79083091
0,20.73146439,87.56050873,1.263425469,0.81248641
0,20.69810486,87.35736084,1.330928802,0.914372563
0,20.70686722,87.39336395,1.288780332,0.930750251
0,20.72789764,87.28034973,1.203369021,0.879419088
0,20.74104691,87.13452148,1.09299159,0.61488384
0,20.73681831,86.8820343,0.933633685,0.570329726
0,20.76692963,86.89396667,0.904156268,0.584136069
0,20.80643654,87.15309143,1.051941633,0.63859719
0,20.82505035,87.25552368,0.844691992,0.578869939
0,20.8531456,87.30835724,0.886087656,0.522777915
0,20.8480854,87.04937744,0.870295107,0.555892229
0,20.85984802,87.25552368,0.908715963,0.596654058
0,20.90493774,87.47225952,0.83738333,0.530210912
0,20.91096497,87.36470032,1.226874709,0.84129405
0,20.88910866,87.78199768,1.466364741,1.115816116
0,20.83771896,88.24662781,1.582941175,1.157492161
0,20.77566719,88.30945587,1.486593246,1.125259638
0,20.75701332,88.32134247,1.237777829,0.800882816
0,20.71899033,88.18021393,1.508958578,1.134747148
0,20.75076675,88.90296936,1.220350981,0.790863276
0,20.79717255,89.22021484,0.941023588,0.583444297
0,20.83371353,89.35180664,0.894888759,0.526013255
0,20.85068512,89.32499695,0.923144281,0.616385102
0,20.84004593,89.33256531,1.137357116,0.71218586
0,20.66278076,90.24996185,1.667844653,1.177187443
0,20.23589134,89.88627625,3.065297842,2.657434702
0,20.06416321,90.69998932,2.67396903,2.254029274
0,20.065485,91.38648987,1.730733156,1.343648195
0,20.01197624,93.3915329,1.2442168,0.878576219
0,19.86845398,95.99881744,1.634375334,1.300347447
0,19.75597382,95.97898865,1.96148622,1.578375578
0,19.68493462,95.7102356,1.816872358,1.409251332
0,19.67510033,96.62447357,1.425019622,1.011648297
0,19.6696434,96.95883179,1.342725635,0.942782283
0,19.66700554,96.91998291,1.400540829,0.99811697
0,19.61538124,96.99354553,1.431711316,1.121575832
0,19.59035301,97.06934357,1.43763423,0.912186205
0,19.56972885,97.13348389,1.328594446,0.905331731
0,19.57049751,97.286026,1.311073899,0.884924829
0,19.58919334,97.63981628,1.196224928,0.774020195
0,19.57369423,97.99395752,1.078012109,0.667664051
0,19.57752419,98.22745514,1.165104866,0.752088368
0,19.54644012,98.478302,1.13967979,0.659969211
0,19.55529213,98.79358673,1.041659832,0.616117358
0,19.53740692,98.93690491,1.140237689,0.693582356
0,19.53212547,99.17862701,1.086437106,0.683877528
0,19.54459763,99.4354248,1.010898113,0.620027125
0,19.54447937,99.54202271,0.963839769,0.570188344
0,19.22950745,99.07997131,2.783775568,2.367846012
0,18.68235207,98.91151428,4.632968903,4.162996292
0,18.43385696,99.17948151,3.644079447,3.250630617
0,18.34353065,99.19664001,2.67287755,2.119598389
0,18.29598045,99.20175934,1.905570507,1.603585243
0,18.24648094,99.09011841,1.732481003,1.350166202
0,18.20234299,99.02950287,1.688904285,1.341189027
0,18.14407921,98.75491333,1.813393831,1.406402469
0,18.06451035,98.45635986,1.820253849,1.407096267
0,18.02659035,98.61175537,1.599343061,1.214161873
0,18.00065422,98.27419281,1.637892842,1.287677288
0,17.9892025,97.93321991,1.625234127,1.155970693
0,17.96657372,97.24934387,1.597324133,1.231077552
0,17.94604111,96.79579163,1.569505572,1.096945763
0,17.93631935,97.1905899,1.309540868,0.733060837
0,17.95779037,97.77224731,1.234487176,0.779327869
0,17.92095184,98.11555481,1.371219873,0.901760697
0,17.88762093,98.7494278,1.197890878,0.884120107
0,17.85316277,99.12451172,1.09069562,0.704703271
0,17.81686783,99.38509369,1.412558317,0.982477069
0,17.82152748,99.56041718,1.337155938,0.881434143
0,17.82277107,99.63871765,1.153201222,0.719964266
0,17.8017292,99.74502563,1.214941978,0.743060708
0,17.72150803,99.68487549,1.664566517,1.352477431
0,17.54214287,99.31535339,2.439276218,1.988110662
0,17.44024467,99.23131561,2.261570215,1.940623999
0,17.40977097,99.1999054,1.828665614,1.446988225
0,17.41303635,99.20904541,1.535564303,1.178907037
0,17.38576698,99.36013031,1.351948261,0.792844355
0,17.23066711,99.16407013,1.995714664,1.565501928
0,17.02107239,98.54614258,2.722537518,2.302772999
0,16.87891388,98.52246857,2.420364618,1.953693986
0,16.70897102,98.41335297,2.366440773,2.013344049
0,16.62207031,98.9339447,1.993237376,1.612207055
0,16.58592796,99.02926636,1.734349966,1.209706187
0,16.53866959,99.09693909,1.608088374,1.195547938
0,16.48273277,99.09036255,1.673142433,1.368807793
0,16.43361092,99.10431671,1.642584801,1.281836033
0,16.40366936,99.08273315,1.624295354,1.132977009
0,16.41403961,99.25359344,1.420665026,0.991348147
0,16.38213348,99.40956879,1.498239756,0.998382926
0,16.34391212,99.57662201,1.414153695,0.947142243
0,16.32688713,99.78117371,1.234218359,0.726436794
0,16.3398571,100.0146027,1.13378191,0.623667121
0,16.32911682,100.0840378,1.289149761,0.807102203
0,16.25522995,99.93058014,1.767251968,1.354822993
0,16.16211128,99.73625946,1.877079129,1.451305509
0,16.11820793,99.79151154,1.75666678,1.36177516
0,16.08633232,99.90354156,1.586464286,1.260924578
0,16.01522064,99.78108215,1.596183777,1.264897108
0,15.88220024,99.50141907,2.226392269,1.791319489
0,15.82933521,99.57554626,1.881325483,1.407617688
0,15.82621861,99.76008606,1.646382689,1.197368145
0,15.84683037,99.96996307,1.447330356,0.936554015
0,15.67541599,99.5717926,2.74948144,2.320401907
0,15.58260632,99.56767273,3.522721767,2.95364809
0,15.52245045,99.62640381,4.390582085,3.834568977
0,15.44201756,99.51924133,5.047203064,4.462342739
0,15.38532543,99.54048157,6.522920609,5.945276737
6.67E-05,15.40672493,99.72647858,10.22851086,9.718259811
6.67E-05,15.37285805,99.67725372,14.74279881,14.11949253
0.057799995,15.35805321,99.72986603,17.92806816,17.56024361
0.086733319,15.33864784,99.7796402,22.05822563,21.51145363
0.095899984,15.37165737,99.96142578,23.48495293,23.02267838
0.086599998,15.40473747,100.0581131,21.80495453,21.50121498
0.083466664,15.41009521,100.0981064,21.16218948,20.75767899
0.103433304,15.42077065,100.2027969,23.75535393,23.20397758
0.102233313,15.41678429,100.2368698,24.29767609,23.69614792
0.127166674,15.48971844,100.3786774,26.4041214,25.968153
0.102133319,15.53433132,100.4115143,23.39536285,22.91585159
0.078333333,15.47199726,100.262619,18.77122307,18.2430954
0.085299999,15.39278984,100.2151794,20.8803978,20.30439758
0.087499999,15.23361969,100.0836258,21.95742035,21.43679237
0.104733318,15.13023376,100.1452942,23.95898628,23.50861359
0.135833368,15.10341167,100.2985458,26.89603233,26.51098633
0.154233351,15.07562351,100.3639526,30.02814484,29.68083382
0.224933356,15.04075432,100.3777161,40.46063232,39.98786926
0.355199993,14.99154282,100.252182,60.26594162,59.99833298
0.4432666,15.02868652,100.3414917,72.65576935,72.347229
0.464933276,15.01211739,100.2007446,75.52481079,74.74752045
0.461333275,15.09074306,100.289978,73.01984406,72.3150177
0.386333346,15.18156815,100.3473663,61.87102509,61.26300812
0.390533328,15.23634338,100.3224258,62.48648834,61.86640549
0.421199977,15.22146702,100.2176743,67.69857788,66.90813446
0.338066697,15.15523434,100.0768585,56.44179916,55.95740509
0.380933344,15.08063316,99.88706207,63.59352493,62.96443939
0.500366688,15.05282879,99.95872498,80.34417725,79.35953522
0.6225667,15.11373043,100.1269989,98.93256378,98.03604126
0.636300027,15.11893368,100.1101151,101.9837112,100.8354721
0.70146656,15.130023,100.080101,108.3957138,107.3319168
0.657133281,15.12023926,100.0816727,101.0037231,100.1620331
0.677866697,15.14173222,100.1937485,101.7877502,100.2513199
0.608700097,15.1633997,100.1494904,98.3603363,97.27645111
0.802133381,14.94104767,99.58705139,125.2143021,124.3663254
0.722366571,14.86314011,99.44778442,113.6785202,112.9144363
0.805299878,14.7925663,99.39401245,124.0100403,122.7277145
0.873533309,14.81509018,99.63018036,131.9325714,130.4131775
0.78183341,14.82609081,99.69486237,118.1233215,116.765564
0.695066571,14.86172104,99.73707581,108.8407745,107.6196518
0.687033236,14.81932068,99.66024017,105.0250168,103.995903
0.642766714,14.81307888,99.82534027,98.45602417,97.19018555
0.555300057,14.83176327,99.8343811,86.4223175,85.48505402
0.648833334,14.93209457,99.8956604,99.91996765,98.58224487
0.7196666,14.9304142,99.6878891,112.6674042,111.8063049
0.918200016,14.99254513,99.68878937,134.872757,133.3222046
0.739533365,14.95839977,99.32646942,104.750885,103.0124435
0.706199944,14.9115839,99.21537018,99.19275665,97.94796753
1.016866922,14.78757286,98.6650238,151.4036255,150.3476257
0.98939997,14.66142654,97.10424805,149.6139069,148.7340393
0.995133162,14.61149979,97.14929199,145.8097382,144.5479584
1.156700015,14.66574764,97.5774231,164.6329651,163.4262085
1.027999997,14.71455479,97.43946838,153.0120392,151.9407349
0.997966707,14.72373962,96.99450684,146.92453,145.2531128
0.926999927,14.73290062,96.09152222,134.792511,132.9174957
0.785266638,14.73408699,95.96408844,107.5862045,106.2192078
0.538166702,14.68610287,95.52246857,78.43091583,77.58271027
0.351399988,14.61807537,96.15312958,55.27248001,54.60436249
0.419866651,14.45539856,96.38683319,61.95632172,61.27943802
0.628733277,14.30807686,96.21073914,94.24715424,93.39995575
0.539200008,14.30676937,97.55677032,81.1668396,80.52749634
0.677133381,14.29951477,97.59593964,96.63350677,95.5854187
0.689666629,14.35661316,97.79611206,100.2301788,99.20558929
0.69599998,14.19342422,95.79124451,100.9516602,100.0872726
0.644033253,14.15976906,97.22499084,94.14357758,93.4453125
0.586266696,14.13329315,96.79542542,85.97447968,85.31704712
0.557366669,14.17761803,97.53572083,81.32860565,80.86972046
0.567599952,14.23978138,97.9232254,81.98630524,81.43759155
0.564900041,14.2243576,98.168396,82.04727936,81.53623199
0.624666691,14.15760994,97.29793549,89.77941895,88.96643829
0.755233347,14.0921917,96.8404007,109.1021423,108.4698181
0.898633361,14.07919121,96.84243774,129.2258759,128.5412292
0.992866576,14.2414999,98.33110809,140.7689667,139.7761536
1.012666821,14.34726334,98.34378052,144.5013428,143.5201263
0.947266698,14.22466087,97.39860535,136.7595978,135.7487488
0.659366667,14.12974548,97.47856903,100.0738297,99.33330536
